novel,num_sentences,avg_sentence_length_words
0_2016.txt,12018,11.119071392910634
0_2017.txt,6854,15.560548584768018
0_2018.txt,7340,12.450544959128065
0_2019.txt,6558,11.115888990545898
0_2020.txt,7602,9.578663509602736
1_2021.txt,7831,12.579236368279913
1_2022.txt,10866,12.219399963187925
1_2023.txt,6605,13.335806207418623
1_2024.txt,10936,10.625091441111923
1_2025.txt,7574,12.261684710852919
